work_order_id,machine_id,maintenance_datetime,maintenance_type,issue,part_id,technician_id,downtime_hours,total_cost_usd,status
WO_07467,APU_002,2025-01-09 05:57:00,Corrective,Reservoir Pressure Fluctuation,PART_0130,TECH_0485,2.28,548.59,Monitoring
WO_07468,APU_041,2025-05-15 12:39:00,Corrective,Oil Level Warning,PART_0060,TECH_0294,2.22,463.4,Completed
WO_07469,APU_021,2025-07-30 19:34:00,Preventive,Compressor Cycling,PART_0023,TECH_0387,2.16,726.15,Monitoring
WO_07470,APU_048,2024-06-06 21:49:00,Corrective,High Oil Temperature,PART_0272,TECH_0379,3.83,519.97,Completed
WO_07471,APU_049,2024-01-08 06:09:00,Preventive,Dryer Valve Fault,PART_0241,TECH_0041,4.58,1116.02,Completed
WO_07472,APU_019,2024-01-21 08:56:00,Corrective,Dryer Valve Fault,PART_0205,TECH_0090,2.3,359.67,Completed
WO_07473,APU_045,2025-06-26 17:31:00,Corrective,Pressure Leak,PART_0055,TECH_0284,1.38,641.96,Completed
WO_07474,APU_013,2025-01-10 20:30:00,Corrective,Compressor Cycling,PART_0113,TECH_0290,5.48,1067.95,Completed
WO_07475,APU_028,2024-03-20 11:15:00,Corrective,Compressor Cycling,PART_0203,TECH_0325,2.58,299.02,Completed
WO_07476,APU_016,2024-07-08 16:44:00,Preventive,High Oil Temperature,PART_0038,TECH_0297,7.04,743.01,Completed
WO_07477,APU_027,2025-06-17 00:49:00,Preventive,Abnormal Motor Current,PART_0075,TECH_0341,0.79,143.48,Completed
WO_07478,APU_031,2024-06-23 15:56:00,Corrective,Abnormal Motor Current,PART_0111,TECH_0365,3.03,505.59,Monitoring
WO_07479,APU_046,2024-10-25 00:26:00,Corrective,Pressure Leak,PART_0145,TECH_0313,7.81,958.07,Completed
WO_07480,APU_004,2025-03-18 02:00:00,Corrective,Low Pressure Switch Fault,PART_0116,TECH_0063,2.24,701.65,Monitoring
WO_07481,APU_037,2024-03-16 13:06:00,Corrective,Oil Level Warning,PART_0096,TECH_0199,2.4,464.2,Completed
WO_07482,APU_040,2024-06-07 11:59:00,Preventive,Compressor Cycling,PART_0005,TECH_0425,3.2,246.45,Completed
WO_07483,APU_033,2024-07-09 22:49:00,Corrective,Low Pressure Switch Fault,PART_0152,TECH_0044,2.0,459.31,Completed
WO_07484,APU_031,2025-08-17 14:14:00,Preventive,Pressure Leak,PART_0271,TECH_0112,2.29,331.49,Monitoring
WO_07485,APU_044,2024-01-24 00:33:00,Corrective,Oil Level Warning,PART_0078,TECH_0367,2.26,489.4,Completed
WO_07486,APU_029,2024-10-24 12:35:00,Preventive,Reservoir Pressure Fluctuation,PART_0040,TECH_0032,1.92,948.7,Completed
WO_07487,APU_031,2025-01-19 12:05:00,Corrective,Reservoir Pressure Fluctuation,PART_0022,TECH_0110,5.34,711.07,Completed
WO_07488,APU_018,2025-05-23 06:00:00,Inspection,Compressor Cycling,PART_0149,TECH_0239,3.5,671.42,Completed
WO_07489,APU_026,2024-12-08 04:26:00,Inspection,Oil Level Warning,PART_0078,TECH_0071,3.12,669.84,Completed
WO_07490,APU_005,2024-03-03 23:45:00,Preventive,Oil Level Warning,PART_0006,TECH_0218,4.24,1023.81,Completed
WO_07491,APU_023,2025-07-04 18:32:00,Corrective,Dryer Valve Fault,PART_0295,TECH_0125,2.35,473.19,Completed
WO_07492,APU_028,2024-05-05 16:48:00,Inspection,Compressor Cycling,PART_0005,TECH_0008,1.78,93.01,Monitoring
WO_07493,APU_020,2025-06-26 07:20:00,Inspection,Dryer Valve Fault,PART_0061,TECH_0289,1.95,702.74,Completed
WO_07494,APU_012,2025-01-04 05:44:00,Corrective,Abnormal Motor Current,PART_0201,TECH_0285,2.72,878.06,Completed
WO_07495,APU_049,2024-07-22 02:50:00,Preventive,High Oil Temperature,PART_0128,TECH_0354,1.52,772.68,Completed
WO_07496,APU_013,2024-04-14 05:16:00,Inspection,Low Pressure Switch Fault,PART_0260,TECH_0377,2.06,1054.04,Completed
WO_07497,APU_016,2024-11-21 21:21:00,Corrective,Pressure Leak,PART_0271,TECH_0444,2.05,247.83,Completed
WO_07498,APU_045,2025-08-13 07:03:00,Corrective,Oil Level Warning,PART_0114,TECH_0412,8.75,1113.99,Completed
WO_07499,APU_022,2025-01-30 23:33:00,Corrective,Reservoir Pressure Fluctuation,PART_0184,TECH_0112,0.59,470.23,Completed
WO_07500,APU_037,2024-07-18 13:55:00,Inspection,Compressor Cycling,PART_0023,TECH_0028,2.46,794.37,Monitoring
WO_07501,APU_009,2024-06-14 12:34:00,Inspection,Low Pressure Switch Fault,PART_0260,TECH_0063,7.02,1175.43,Completed
WO_07502,APU_049,2025-06-29 00:13:00,Preventive,High Oil Temperature,PART_0020,TECH_0447,2.91,1010.05,Completed
WO_07503,APU_043,2025-07-12 08:31:00,Preventive,Oil Level Warning,PART_0204,TECH_0265,4.11,911.5,Monitoring
WO_07504,APU_017,2024-04-14 22:16:00,Inspection,Pressure Leak,PART_0199,TECH_0220,2.87,704.13,Monitoring
WO_07505,APU_031,2025-06-04 20:08:00,Inspection,Dryer Valve Fault,PART_0133,TECH_0125,1.88,443.99,Monitoring
WO_07506,APU_002,2025-08-19 03:52:00,Preventive,Dryer Valve Fault,PART_0277,TECH_0003,0.79,768.64,Completed
WO_07507,APU_009,2024-06-01 09:39:00,Inspection,Low Pressure Switch Fault,PART_0008,TECH_0324,3.04,334.85,Completed
WO_07508,APU_048,2025-08-17 08:45:00,Preventive,Dryer Valve Fault,PART_0241,TECH_0165,1.77,858.17,Monitoring
WO_07509,APU_031,2024-06-15 15:29:00,Inspection,Abnormal Motor Current,PART_0147,TECH_0140,1.75,461.8,Completed
WO_07510,APU_026,2025-01-29 19:03:00,Preventive,Abnormal Motor Current,PART_0183,TECH_0262,2.07,664.53,Monitoring
WO_07511,APU_033,2025-03-16 19:49:00,Corrective,Oil Level Warning,PART_0132,TECH_0123,7.1,702.35,Completed
WO_07512,APU_047,2024-01-23 23:35:00,Corrective,Reservoir Pressure Fluctuation,PART_0148,TECH_0267,10.2,1104.56,Completed
WO_07513,APU_020,2025-05-18 06:12:00,Corrective,Reservoir Pressure Fluctuation,PART_0202,TECH_0343,3.06,637.18,Completed
WO_07514,APU_020,2024-10-28 23:17:00,Preventive,Compressor Cycling,PART_0095,TECH_0240,2.11,292.64,Completed
WO_07515,APU_026,2024-06-06 02:07:00,Preventive,High Oil Temperature,PART_0038,TECH_0434,1.42,288.54,Monitoring
WO_07516,APU_007,2024-12-20 13:22:00,Corrective,Compressor Cycling,PART_0023,TECH_0043,3.52,781.58,Completed
WO_07517,APU_029,2024-07-12 12:30:00,Inspection,Compressor Cycling,PART_0077,TECH_0089,7.25,882.51,Monitoring
WO_07518,APU_002,2024-09-29 23:57:00,Corrective,Dryer Valve Fault,PART_0295,TECH_0013,2.37,547.76,Completed
WO_07519,APU_038,2024-01-05 16:27:00,Corrective,Dryer Valve Fault,PART_0079,TECH_0090,0.73,76.96,Completed
WO_07520,APU_010,2024-07-19 14:51:00,Corrective,Low Pressure Switch Fault,PART_0080,TECH_0044,3.93,382.52,Monitoring
WO_07521,APU_010,2024-04-20 08:02:00,Inspection,Low Pressure Switch Fault,PART_0224,TECH_0387,4.67,517.34,Monitoring
WO_07522,APU_018,2025-03-26 22:44:00,Preventive,Reservoir Pressure Fluctuation,PART_0184,TECH_0421,1.14,508.69,Completed
WO_07523,APU_048,2024-08-24 11:17:00,Preventive,High Oil Temperature,PART_0020,TECH_0034,3.0,1037.61,Completed
WO_07524,APU_037,2024-02-19 02:01:00,Corrective,Compressor Cycling,PART_0167,TECH_0359,3.48,394.54,Monitoring
WO_07525,APU_008,2024-04-14 02:47:00,Inspection,Abnormal Motor Current,PART_0255,TECH_0045,2.61,384.37,Completed
WO_07526,APU_026,2024-03-08 12:45:00,Corrective,Abnormal Motor Current,PART_0273,TECH_0098,1.76,527.46,Monitoring
WO_07527,APU_045,2025-06-03 10:46:00,Inspection,Reservoir Pressure Fluctuation,PART_0274,TECH_0141,4.75,1258.81,Monitoring
WO_07528,APU_035,2025-04-19 23:05:00,Corrective,Compressor Cycling,PART_0185,TECH_0240,2.18,382.91,Completed
WO_07529,APU_036,2024-03-07 16:49:00,Inspection,Oil Level Warning,PART_0240,TECH_0177,1.2,593.89,Completed
WO_07530,APU_003,2024-08-09 03:34:00,Inspection,Pressure Leak,PART_0127,TECH_0380,0.88,666.79,Monitoring
WO_07531,APU_043,2024-08-30 13:26:00,Preventive,High Oil Temperature,PART_0128,TECH_0225,5.44,890.12,Completed
WO_07532,APU_045,2024-10-03 15:01:00,Inspection,Low Pressure Switch Fault,PART_0098,TECH_0244,3.82,506.05,Monitoring
WO_07533,APU_002,2025-09-03 04:21:00,Preventive,High Oil Temperature,PART_0038,TECH_0024,2.85,349.08,Completed
WO_07534,APU_048,2025-01-04 10:53:00,Preventive,Oil Level Warning,PART_0042,TECH_0326,2.13,983.67,Completed
WO_07535,APU_021,2024-05-20 12:31:00,Corrective,Dryer Valve Fault,PART_0241,TECH_0380,2.03,892.42,Completed
WO_07536,APU_036,2024-02-22 05:25:00,Inspection,High Oil Temperature,PART_0272,TECH_0362,1.5,430.66,Monitoring
WO_07537,APU_049,2025-06-03 08:52:00,Corrective,Compressor Cycling,PART_0113,TECH_0357,2.14,958.51,Completed
WO_07538,APU_011,2025-07-05 21:00:00,Inspection,Compressor Cycling,PART_0221,TECH_0068,0.85,637.23,Completed
WO_07539,APU_020,2024-02-16 03:34:00,Corrective,Abnormal Motor Current,PART_0183,TECH_0133,1.81,631.39,Completed
WO_07540,APU_035,2024-11-27 01:48:00,Corrective,Reservoir Pressure Fluctuation,PART_0112,TECH_0023,2.29,690.46,Completed
WO_07541,APU_033,2025-03-05 04:13:00,Corrective,Abnormal Motor Current,PART_0255,TECH_0321,3.8,512.1,Monitoring
WO_07542,APU_028,2025-06-24 07:09:00,Preventive,Oil Level Warning,PART_0168,TECH_0078,2.66,440.61,Completed
WO_07543,APU_009,2024-01-23 22:03:00,Corrective,Oil Level Warning,PART_0276,TECH_0095,4.21,651.21,Completed
WO_07544,APU_013,2024-12-26 15:38:00,Preventive,Pressure Leak,PART_0217,TECH_0256,5.71,490.94,Completed
WO_07545,APU_002,2025-03-07 23:18:00,Corrective,Reservoir Pressure Fluctuation,PART_0292,TECH_0220,4.86,514.36,Completed
WO_07546,APU_021,2024-07-30 10:16:00,Corrective,Oil Level Warning,PART_0150,TECH_0095,3.52,703.82,Completed
WO_07547,APU_006,2024-06-20 03:50:00,Inspection,Compressor Cycling,PART_0221,TECH_0184,2.74,682.66,Monitoring
WO_07548,APU_016,2024-06-02 16:54:00,Corrective,High Oil Temperature,PART_0110,TECH_0203,1.58,663.02,Completed
WO_07549,APU_005,2024-03-31 04:22:00,Corrective,High Oil Temperature,PART_0128,TECH_0496,4.08,868.93,Monitoring
WO_07550,APU_046,2025-05-16 02:47:00,Inspection,Low Pressure Switch Fault,PART_0026,TECH_0487,6.85,839.25,Completed
WO_07551,APU_047,2025-04-05 06:25:00,Corrective,Oil Level Warning,PART_0096,TECH_0125,3.28,436.2,Completed
WO_07552,APU_037,2025-02-03 23:15:00,Preventive,Pressure Leak,PART_0109,TECH_0040,7.8,600.55,Completed
WO_07553,APU_014,2024-02-04 00:17:00,Preventive,Reservoir Pressure Fluctuation,PART_0040,TECH_0181,1.17,903.62,Completed
WO_07554,APU_002,2024-04-27 18:18:00,Preventive,Dryer Valve Fault,PART_0007,TECH_0475,1.44,645.48,Completed
WO_07555,APU_018,2024-06-21 00:15:00,Preventive,High Oil Temperature,PART_0110,TECH_0320,4.35,959.84,Monitoring
WO_07556,APU_035,2024-06-29 16:39:00,Corrective,Abnormal Motor Current,PART_0201,TECH_0483,3.14,877.33,Monitoring
WO_07557,APU_043,2025-08-20 05:51:00,Corrective,Low Pressure Switch Fault,PART_0242,TECH_0481,5.6,891.66,Monitoring
WO_07558,APU_012,2024-07-22 12:10:00,Corrective,Pressure Leak,PART_0163,TECH_0415,2.7,210.15,Completed
WO_07559,APU_037,2025-01-20 16:12:00,Corrective,Oil Level Warning,PART_0222,TECH_0218,1.69,956.49,Completed
WO_07560,APU_002,2024-04-15 18:09:00,Corrective,Low Pressure Switch Fault,PART_0026,TECH_0450,2.42,732.18,Completed
WO_07561,APU_041,2024-07-10 22:59:00,Corrective,Abnormal Motor Current,PART_0021,TECH_0067,1.17,846.31,Completed
WO_07562,APU_013,2025-04-16 10:57:00,Corrective,Dryer Valve Fault,PART_0061,TECH_0315,1.46,727.57,Monitoring
WO_07563,APU_044,2025-01-17 03:45:00,Corrective,Dryer Valve Fault,PART_0061,TECH_0269,4.64,786.03,Completed
WO_07564,APU_022,2024-07-20 20:40:00,Preventive,Compressor Cycling,PART_0185,TECH_0228,4.39,502.33,Completed
WO_07565,APU_027,2024-05-18 09:31:00,Corrective,Abnormal Motor Current,PART_0111,TECH_0216,3.32,453.58,Completed
WO_07566,APU_031,2024-09-18 16:19:00,Inspection,High Oil Temperature,PART_0218,TECH_0415,1.05,623.61,Completed
WO_07567,APU_043,2024-11-04 16:29:00,Corrective,Compressor Cycling,PART_0221,TECH_0347,2.23,702.47,Completed
WO_07568,APU_031,2024-03-30 11:41:00,Corrective,Oil Level Warning,PART_0024,TECH_0440,1.39,400.27,Completed
WO_07569,APU_012,2024-05-01 10:13:00,Inspection,Pressure Leak,PART_0109,TECH_0318,5.19,543.4,Monitoring
WO_07570,APU_025,2024-09-12 09:57:00,Corrective,Pressure Leak,PART_0289,TECH_0315,1.97,379.67,Completed
WO_07571,APU_039,2025-05-04 02:48:00,Corrective,Pressure Leak,PART_0163,TECH_0280,1.5,148.97,Completed
WO_07572,APU_035,2025-04-23 23:11:00,Corrective,Compressor Cycling,PART_0221,TECH_0052,2.76,736.67,Completed
WO_07573,APU_048,2024-08-18 06:20:00,Corrective,Low Pressure Switch Fault,PART_0260,TECH_0363,1.91,1010.01,Completed
WO_07574,APU_039,2025-05-23 07:56:00,Preventive,Dryer Valve Fault,PART_0007,TECH_0021,6.15,1079.53,Monitoring
WO_07575,APU_042,2025-07-26 14:30:00,Inspection,Reservoir Pressure Fluctuation,PART_0022,TECH_0197,1.81,596.3,Completed
WO_07576,APU_030,2024-07-19 05:26:00,Corrective,Low Pressure Switch Fault,PART_0242,TECH_0395,1.26,780.62,Completed
WO_07577,APU_001,2025-02-16 14:33:00,Corrective,Compressor Cycling,PART_0257,TECH_0043,0.83,87.76,Completed
WO_07578,APU_045,2025-05-04 10:08:00,Inspection,High Oil Temperature,PART_0110,TECH_0195,2.67,726.31,Completed
WO_07579,APU_048,2024-03-05 23:25:00,Corrective,Reservoir Pressure Fluctuation,PART_0274,TECH_0135,2.0,1050.59,Completed
WO_07580,APU_045,2024-06-12 03:53:00,Corrective,Dryer Valve Fault,PART_0061,TECH_0472,1.24,715.22,Completed
WO_07581,APU_049,2024-04-15 18:43:00,Corrective,Pressure Leak,PART_0217,TECH_0119,5.23,523.35,Completed
WO_07582,APU_010,2024-10-04 12:26:00,Corrective,Oil Level Warning,PART_0114,TECH_0149,3.92,555.32,Monitoring
WO_07583,APU_031,2024-12-10 23:18:00,Inspection,Oil Level Warning,PART_0294,TECH_0228,2.68,499.78,Completed
WO_07584,APU_009,2024-01-14 11:28:00,Corrective,Compressor Cycling,PART_0041,TECH_0067,5.76,1124.17,Completed
WO_07585,APU_011,2024-10-17 18:04:00,Preventive,Low Pressure Switch Fault,PART_0134,TECH_0271,3.91,883.09,Completed
WO_07586,APU_037,2024-11-15 05:45:00,Inspection,Compressor Cycling,PART_0257,TECH_0239,1.73,115.31,Completed
WO_07587,APU_006,2025-04-15 22:25:00,Preventive,Low Pressure Switch Fault,PART_0206,TECH_0087,1.53,393.51,Completed
WO_07588,APU_048,2025-01-27 00:12:00,Corrective,Abnormal Motor Current,PART_0075,TECH_0426,4.26,338.7,Completed
WO_07589,APU_028,2024-06-18 16:13:00,Corrective,Compressor Cycling,PART_0203,TECH_0410,3.38,430.87,Monitoring
WO_07590,APU_021,2024-07-22 22:44:00,Corrective,Reservoir Pressure Fluctuation,PART_0274,TECH_0201,2.98,1112.21,Monitoring
WO_07591,APU_020,2025-08-30 07:16:00,Inspection,High Oil Temperature,PART_0254,TECH_0173,1.71,556.85,Monitoring
WO_07592,APU_008,2025-05-16 00:24:00,Corrective,Reservoir Pressure Fluctuation,PART_0004,TECH_0368,3.8,632.7,Monitoring
WO_07593,APU_033,2024-03-16 02:23:00,Corrective,Low Pressure Switch Fault,PART_0080,TECH_0088,1.79,243.49,Completed
WO_07594,APU_029,2024-06-27 12:49:00,Inspection,Reservoir Pressure Fluctuation,PART_0256,TECH_0374,2.57,448.73,Completed
WO_07595,APU_017,2025-08-28 22:00:00,Corrective,High Oil Temperature,PART_0182,TECH_0418,6.02,410.92,Completed
WO_07596,APU_016,2024-09-24 21:10:00,Inspection,Abnormal Motor Current,PART_0021,TECH_0361,1.89,876.79,Monitoring
WO_07597,APU_021,2025-07-05 14:16:00,Corrective,Low Pressure Switch Fault,PART_0188,TECH_0216,1.14,434.43,Completed
WO_07598,APU_019,2024-04-19 04:33:00,Preventive,Pressure Leak,PART_0037,TECH_0001,1.52,851.94,Monitoring
WO_07599,APU_030,2024-10-23 15:53:00,Corrective,Oil Level Warning,PART_0006,TECH_0056,4.7,1122.65,Monitoring
WO_07600,APU_044,2024-11-18 00:33:00,Corrective,Dryer Valve Fault,PART_0115,TECH_0168,3.13,459.25,Completed
WO_07601,APU_041,2025-06-04 10:16:00,Preventive,Dryer Valve Fault,PART_0025,TECH_0465,2.53,400.28,Monitoring
WO_07602,APU_002,2024-12-29 23:55:00,Preventive,Abnormal Motor Current,PART_0291,TECH_0197,2.05,746.47,Completed
WO_07603,APU_007,2025-07-05 07:59:00,Corrective,Pressure Leak,PART_0109,TECH_0399,3.55,410.0,Completed
WO_07604,APU_040,2024-08-31 10:19:00,Corrective,High Oil Temperature,PART_0074,TECH_0372,1.7,546.42,Completed
WO_07605,APU_021,2024-10-26 09:40:00,Preventive,Compressor Cycling,PART_0113,TECH_0152,3.22,950.44,Completed
WO_07606,APU_024,2024-08-10 04:33:00,Inspection,Pressure Leak,PART_0217,TECH_0452,1.82,254.97,Completed
WO_07607,APU_049,2025-08-27 08:04:00,Corrective,Pressure Leak,PART_0199,TECH_0314,1.66,584.19,Completed
WO_07608,APU_009,2025-01-23 05:56:00,Inspection,Pressure Leak,PART_0073,TECH_0220,1.91,295.03,Monitoring
WO_07609,APU_019,2024-05-07 20:20:00,Preventive,High Oil Temperature,PART_0164,TECH_0183,2.21,199.38,Completed
WO_07610,APU_016,2025-06-08 15:32:00,Preventive,High Oil Temperature,PART_0254,TECH_0165,2.65,638.87,Completed
WO_07611,APU_048,2025-08-01 05:38:00,Corrective,Pressure Leak,PART_0217,TECH_0415,3.09,281.29,Completed
WO_07612,APU_041,2024-12-04 21:38:00,Corrective,Reservoir Pressure Fluctuation,PART_0184,TECH_0109,0.5,450.99,Monitoring
WO_07613,APU_006,2025-08-23 07:21:00,Corrective,Abnormal Motor Current,PART_0183,TECH_0038,1.74,651.61,Completed
WO_07614,APU_018,2024-12-27 04:26:00,Inspection,Abnormal Motor Current,PART_0021,TECH_0196,2.19,882.87,Completed
WO_07615,APU_047,2025-09-16 07:11:00,Inspection,Reservoir Pressure Fluctuation,PART_0112,TECH_0378,6.22,989.06,Completed
WO_07616,APU_035,2024-08-12 20:30:00,Inspection,Dryer Valve Fault,PART_0007,TECH_0405,1.5,657.38,Completed
WO_07617,APU_021,2024-09-23 16:08:00,Corrective,Oil Level Warning,PART_0024,TECH_0380,2.97,545.71,Completed
WO_07618,APU_045,2025-05-30 06:07:00,Preventive,Pressure Leak,PART_0289,TECH_0126,6.19,646.92,Completed
WO_07619,APU_044,2025-07-26 13:54:00,Corrective,Compressor Cycling,PART_0059,TECH_0201,1.32,891.35,Completed
WO_07620,APU_033,2024-09-27 03:36:00,Corrective,Pressure Leak,PART_0181,TECH_0461,3.38,876.81,Completed
WO_07621,APU_017,2024-01-02 07:46:00,Corrective,Dryer Valve Fault,PART_0223,TECH_0272,1.75,399.63,Completed
WO_07622,APU_033,2024-04-09 09:21:00,Corrective,High Oil Temperature,PART_0092,TECH_0159,2.06,458.35,Completed
WO_07623,APU_004,2024-02-26 17:37:00,Corrective,Oil Level Warning,PART_0006,TECH_0095,1.75,881.27,Completed
WO_07624,APU_014,2025-02-18 09:32:00,Preventive,High Oil Temperature,PART_0074,TECH_0317,1.82,612.77,Completed
WO_07625,APU_012,2024-12-26 09:10:00,Corrective,Compressor Cycling,PART_0131,TECH_0288,12.15,1213.8,Completed
WO_07626,APU_026,2025-09-09 14:20:00,Corrective,High Oil Temperature,PART_0038,TECH_0046,4.33,488.41,Completed
WO_07627,APU_044,2024-04-13 08:46:00,Corrective,Reservoir Pressure Fluctuation,PART_0040,TECH_0012,4.98,1088.6,Completed
WO_07628,APU_043,2025-01-28 08:48:00,Inspection,Abnormal Motor Current,PART_0039,TECH_0264,3.56,472.01,Completed
WO_07629,APU_046,2025-04-20 04:43:00,Preventive,High Oil Temperature,PART_0164,TECH_0108,1.12,121.5,Completed
WO_07630,APU_027,2024-06-24 21:28:00,Preventive,Low Pressure Switch Fault,PART_0008,TECH_0088,3.38,377.97,Completed
WO_07631,APU_023,2024-07-20 05:42:00,Preventive,High Oil Temperature,PART_0110,TECH_0102,4.9,977.77,Completed
WO_07632,APU_043,2024-07-31 21:37:00,Inspection,High Oil Temperature,PART_0056,TECH_0002,1.7,514.64,Completed
WO_07633,APU_027,2024-07-10 01:11:00,Preventive,Pressure Leak,PART_0199,TECH_0374,4.62,886.02,Completed
WO_07634,APU_040,2025-02-02 08:52:00,Corrective,Pressure Leak,PART_0109,TECH_0162,4.0,410.78,Completed
WO_07635,APU_042,2025-05-17 03:35:00,Inspection,Abnormal Motor Current,PART_0111,TECH_0414,7.53,592.98,Completed
WO_07636,APU_048,2025-04-09 07:54:00,Preventive,Pressure Leak,PART_0181,TECH_0360,2.16,862.74,Monitoring
WO_07637,APU_049,2024-11-05 22:34:00,Corrective,High Oil Temperature,PART_0254,TECH_0073,1.49,577.39,Completed
WO_07638,APU_046,2024-01-14 18:50:00,Inspection,Compressor Cycling,PART_0059,TECH_0205,2.23,923.01,Monitoring
WO_07639,APU_021,2025-08-03 23:00:00,Corrective,Abnormal Motor Current,PART_0111,TECH_0209,5.99,684.09,Monitoring
WO_07640,APU_030,2025-05-01 03:58:00,Corrective,Pressure Leak,PART_0109,TECH_0007,0.99,183.92,Monitoring
WO_07641,APU_008,2025-02-22 05:43:00,Inspection,Dryer Valve Fault,PART_0097,TECH_0048,0.87,761.94,Completed
WO_07642,APU_035,2025-05-25 21:35:00,Corrective,Abnormal Motor Current,PART_0201,TECH_0251,2.86,761.28,Monitoring
WO_07643,APU_028,2024-10-11 02:45:00,Corrective,High Oil Temperature,PART_0290,TECH_0245,2.13,785.75,Completed
WO_07644,APU_048,2025-04-20 02:52:00,Corrective,Dryer Valve Fault,PART_0079,TECH_0158,2.73,170.8,Completed
WO_07645,APU_027,2024-01-10 13:44:00,Preventive,Pressure Leak,PART_0163,TECH_0315,4.57,429.68,Completed
WO_07646,APU_036,2024-02-17 07:38:00,Corrective,Low Pressure Switch Fault,PART_0170,TECH_0438,2.01,332.54,Monitoring
WO_07647,APU_040,2025-07-18 22:41:00,Corrective,Compressor Cycling,PART_0257,TECH_0068,0.97,120.27,Completed
WO_07648,APU_026,2025-02-14 06:01:00,Corrective,Abnormal Motor Current,PART_0291,TECH_0070,8.37,1001.9,Completed
WO_07649,APU_015,2024-05-19 18:11:00,Preventive,Oil Level Warning,PART_0168,TECH_0177,1.57,401.22,Monitoring
WO_07650,APU_033,2025-01-06 06:50:00,Inspection,Low Pressure Switch Fault,PART_0116,TECH_0168,1.52,616.02,Completed
WO_07651,APU_033,2024-09-05 04:42:00,Corrective,Pressure Leak,PART_0073,TECH_0039,4.99,534.16,Completed
WO_07652,APU_013,2024-07-07 00:43:00,Preventive,Pressure Leak,PART_0145,TECH_0041,2.2,504.21,Monitoring
WO_07653,APU_047,2025-03-24 15:14:00,Corrective,Oil Level Warning,PART_0204,TECH_0067,2.63,826.47,Completed
WO_07654,APU_050,2025-03-17 01:31:00,Inspection,Reservoir Pressure Fluctuation,PART_0202,TECH_0032,3.54,659.9,Completed
WO_07655,APU_049,2025-05-14 17:50:00,Corrective,Abnormal Motor Current,PART_0003,TECH_0332,4.93,317.47,Completed
WO_07656,APU_049,2025-01-18 05:48:00,Preventive,Abnormal Motor Current,PART_0111,TECH_0054,2.26,453.6,Completed
WO_07657,APU_018,2024-04-05 15:54:00,Preventive,Compressor Cycling,PART_0095,TECH_0474,6.27,509.79,Completed
WO_07658,APU_019,2024-04-23 01:47:00,Corrective,Low Pressure Switch Fault,PART_0260,TECH_0368,0.84,953.73,Completed
WO_07659,APU_042,2024-09-05 08:48:00,Corrective,Oil Level Warning,PART_0006,TECH_0247,4.13,1143.97,Monitoring
