cost_id,work_order_id,machine_id,repair_cost_usd,downtime_cost_per_hour_usd,downtime_cost_usd,total_impact_usd
COST_07375,WO_07375,APU_002,1066.4,1388.4,4887.17,5953.57
COST_07376,WO_07376,APU_038,779.15,402.16,3233.37,4012.52
COST_07377,WO_07377,APU_030,360.52,1765.99,6198.62,6559.14
COST_07378,WO_07378,APU_043,871.55,1696.83,6447.95,7319.5
COST_07379,WO_07379,APU_027,325.13,500.72,1862.68,2187.81
COST_07380,WO_07380,APU_017,580.72,1163.89,3933.95,4514.67
COST_07381,WO_07381,APU_020,548.79,1513.1,6869.47,7418.26
COST_07382,WO_07382,APU_009,1006.57,915.75,3095.24,4101.81
COST_07383,WO_07383,APU_041,448.58,1493.03,3419.04,3867.62
COST_07384,WO_07384,APU_023,434.78,1769.31,3096.29,3531.07
COST_07385,WO_07385,APU_017,285.17,864.83,2049.65,2334.82
COST_07386,WO_07386,APU_001,454.99,1437.63,4643.54,5098.53
COST_07387,WO_07387,APU_048,993.71,1115.6,2543.57,3537.28
COST_07388,WO_07388,APU_008,595.04,498.87,1611.35,2206.39
COST_07389,WO_07389,APU_040,615.51,1757.25,6080.09,6695.6
COST_07390,WO_07390,APU_024,953.64,761.17,3273.03,4226.67
COST_07391,WO_07391,APU_031,854.41,1636.67,9001.69,9856.1
COST_07392,WO_07392,APU_021,242.03,1309.28,3718.36,3960.39
COST_07393,WO_07393,APU_003,932.09,546.03,720.76,1652.85
COST_07394,WO_07394,APU_024,1003.15,1646.15,3703.84,4706.99
COST_07395,WO_07395,APU_047,966.45,1003.85,2790.7,3757.15
COST_07396,WO_07396,APU_010,426.65,743.4,735.97,1162.62
COST_07397,WO_07397,APU_018,529.51,534.91,3118.53,3648.04
COST_07398,WO_07398,APU_003,299.92,733.19,2155.58,2455.5
COST_07399,WO_07399,APU_036,446.05,1680.15,5628.5,6074.55
COST_07400,WO_07400,APU_005,597.07,1539.8,8869.25,9466.32
COST_07401,WO_07401,APU_022,829.34,1119.2,2148.86,2978.2
COST_07402,WO_07402,APU_036,852.62,1287.07,4800.77,5653.39
COST_07403,WO_07403,APU_012,663.71,783.22,2005.04,2668.75
COST_07404,WO_07404,APU_003,820.86,1526.55,3755.31,4576.17
COST_07405,WO_07405,APU_006,671.22,355.36,632.54,1303.76
COST_07406,WO_07406,APU_020,721.26,658.06,4468.23,5189.49
COST_07407,WO_07407,APU_045,862.95,1127.17,2491.05,3354.0
COST_07408,WO_07408,APU_001,721.49,1275.58,5089.56,5811.05
COST_07409,WO_07409,APU_045,229.58,540.39,524.18,753.76
COST_07410,WO_07410,APU_029,1059.21,330.09,1716.47,2775.68
COST_07411,WO_07411,APU_034,1073.82,538.81,2613.23,3687.05
COST_07412,WO_07412,APU_040,252.77,1498.04,4299.37,4552.14
COST_07413,WO_07413,APU_043,321.2,1301.87,3124.49,3445.69
COST_07414,WO_07414,APU_033,957.36,660.04,2237.54,3194.9
COST_07415,WO_07415,APU_010,801.73,1192.42,11411.46,12213.19
COST_07416,WO_07416,APU_014,618.34,733.65,755.66,1374.0
COST_07417,WO_07417,APU_016,981.52,1626.08,6797.01,7778.53
COST_07418,WO_07418,APU_048,460.74,986.65,1627.97,2088.71
COST_07419,WO_07419,APU_020,982.69,1182.62,3181.25,4163.94
COST_07420,WO_07420,APU_046,755.64,1214.03,2877.25,3632.89
COST_07421,WO_07421,APU_033,189.41,832.83,1790.58,1979.99
COST_07422,WO_07422,APU_048,988.05,435.67,1176.31,2164.36
COST_07423,WO_07423,APU_020,124.59,1025.64,1497.43,1622.02
COST_07424,WO_07424,APU_022,482.04,1322.52,6334.87,6816.91
COST_07425,WO_07425,APU_048,660.97,1110.5,1121.61,1782.58
COST_07426,WO_07426,APU_014,1016.59,719.22,2632.35,3648.94
COST_07427,WO_07427,APU_026,300.9,1209.84,2746.34,3047.24
COST_07428,WO_07428,APU_039,163.31,1646.3,2354.21,2517.52
COST_07429,WO_07429,APU_023,663.81,1351.14,4107.47,4771.28
COST_07430,WO_07430,APU_043,643.08,1660.14,1909.16,2552.24
COST_07431,WO_07431,APU_039,277.25,546.96,1520.55,1797.8
COST_07432,WO_07432,APU_021,377.41,505.33,626.61,1004.02
COST_07433,WO_07433,APU_041,899.56,1013.18,3546.13,4445.69
COST_07434,WO_07434,APU_044,329.72,434.22,707.78,1037.5
COST_07435,WO_07435,APU_003,964.14,609.13,1291.36,2255.5
COST_07436,WO_07436,APU_006,964.43,1208.08,3865.86,4830.29
COST_07437,WO_07437,APU_045,365.06,544.87,969.87,1334.93
COST_07438,WO_07438,APU_024,987.1,965.85,2540.19,3527.29
COST_07439,WO_07439,APU_011,398.21,866.87,1022.91,1421.12
COST_07440,WO_07440,APU_024,937.77,1062.72,4091.47,5029.24
COST_07441,WO_07441,APU_002,1399.06,651.63,4678.7,6077.76
COST_07442,WO_07442,APU_042,812.98,1025.61,12953.45,13766.43
COST_07443,WO_07443,APU_047,400.8,310.9,889.17,1289.97
COST_07444,WO_07444,APU_050,437.5,901.36,3776.7,4214.2
COST_07445,WO_07445,APU_045,703.93,1186.46,1210.19,1914.12
COST_07446,WO_07446,APU_015,1117.4,1347.84,8370.09,9487.49
COST_07447,WO_07447,APU_011,582.29,1251.36,5218.17,5800.46
COST_07448,WO_07448,APU_024,169.0,1489.35,3097.85,3266.85
COST_07449,WO_07449,APU_009,914.4,1631.66,8762.01,9676.41
COST_07450,WO_07450,APU_037,375.85,929.44,2193.48,2569.33
COST_07451,WO_07451,APU_016,402.65,864.86,1824.85,2227.5
COST_07452,WO_07452,APU_010,728.69,1115.49,3937.68,4666.37
COST_07453,WO_07453,APU_031,599.53,1508.46,2277.77,2877.3
COST_07454,WO_07454,APU_027,433.76,1352.36,6450.76,6884.52
COST_07455,WO_07455,APU_036,657.46,579.94,881.51,1538.97
COST_07456,WO_07456,APU_042,688.77,944.3,1444.78,2133.55
COST_07457,WO_07457,APU_009,352.64,326.15,538.15,890.79
COST_07458,WO_07458,APU_002,1020.83,1720.88,7107.23,8128.06
COST_07459,WO_07459,APU_012,479.71,972.52,1886.69,2366.4
COST_07460,WO_07460,APU_011,365.06,1047.3,1361.49,1726.55
COST_07461,WO_07461,APU_001,405.07,634.37,1237.02,1642.09
COST_07462,WO_07462,APU_006,1082.47,1709.32,4563.88,5646.35
COST_07463,WO_07463,APU_022,83.33,953.41,1353.84,1437.17
COST_07464,WO_07464,APU_045,823.92,1282.92,1847.4,2671.32
COST_07465,WO_07465,APU_007,1255.88,612.31,5314.85,6570.73
COST_07466,WO_07466,APU_009,323.53,670.08,1132.44,1455.97
COST_07467,WO_07467,APU_002,548.59,1317.57,3004.06,3552.65
COST_07468,WO_07468,APU_041,463.4,1073.94,2384.15,2847.55
COST_07469,WO_07469,APU_021,726.15,1404.63,3034.0,3760.15
COST_07470,WO_07470,APU_048,519.97,1048.08,4014.15,4534.12
COST_07471,WO_07471,APU_049,1116.02,1407.48,6446.26,7562.28
COST_07472,WO_07472,APU_019,359.67,1488.83,3424.31,3783.98
COST_07473,WO_07473,APU_045,641.96,801.82,1106.51,1748.47
COST_07474,WO_07474,APU_013,1067.95,1252.91,6865.95,7933.9
COST_07475,WO_07475,APU_028,299.02,524.19,1352.41,1651.43
COST_07476,WO_07476,APU_016,743.01,490.71,3454.6,4197.61
COST_07477,WO_07477,APU_027,143.48,758.18,598.96,742.44
COST_07478,WO_07478,APU_031,505.59,1015.75,3077.72,3583.31
COST_07479,WO_07479,APU_046,958.07,469.95,3670.31,4628.38
COST_07480,WO_07480,APU_004,701.65,1524.31,3414.45,4116.1
COST_07481,WO_07481,APU_037,464.2,874.54,2098.9,2563.1
COST_07482,WO_07482,APU_040,246.45,1100.57,3521.82,3768.27
COST_07483,WO_07483,APU_033,459.31,1160.87,2321.74,2781.05
COST_07484,WO_07484,APU_031,331.49,1265.25,2897.42,3228.91
COST_07485,WO_07485,APU_044,489.4,437.1,987.85,1477.25
COST_07486,WO_07486,APU_029,948.7,1213.13,2329.21,3277.91
COST_07487,WO_07487,APU_031,711.07,1375.84,7346.99,8058.06
COST_07488,WO_07488,APU_018,671.42,1031.45,3610.08,4281.5
COST_07489,WO_07489,APU_026,669.84,365.27,1139.64,1809.48
COST_07490,WO_07490,APU_005,1023.81,1584.21,6717.05,7740.86
COST_07491,WO_07491,APU_023,473.19,1227.45,2884.51,3357.7
COST_07492,WO_07492,APU_028,93.01,397.13,706.89,799.9
COST_07493,WO_07493,APU_020,702.74,935.77,1824.75,2527.49
COST_07494,WO_07494,APU_012,878.06,868.3,2361.78,3239.84
COST_07495,WO_07495,APU_049,772.68,837.0,1272.24,2044.92
COST_07496,WO_07496,APU_013,1054.04,1168.89,2407.91,3461.95
COST_07497,WO_07497,APU_016,247.83,714.0,1463.7,1711.53
COST_07498,WO_07498,APU_045,1113.99,1636.67,14320.86,15434.85
COST_07499,WO_07499,APU_022,470.23,967.66,570.92,1041.15
COST_07500,WO_07500,APU_037,794.37,347.78,855.54,1649.91
COST_07501,WO_07501,APU_009,1175.43,694.83,4877.71,6053.14
COST_07502,WO_07502,APU_049,1010.05,1729.35,5032.41,6042.46
COST_07503,WO_07503,APU_043,911.5,369.91,1520.33,2431.83
COST_07504,WO_07504,APU_017,704.13,870.8,2499.2,3203.33
COST_07505,WO_07505,APU_031,443.99,519.41,976.49,1420.48
COST_07506,WO_07506,APU_002,768.64,887.14,700.84,1469.48
COST_07507,WO_07507,APU_009,334.85,362.31,1101.42,1436.27
COST_07508,WO_07508,APU_048,858.17,1665.71,2948.31,3806.48
COST_07509,WO_07509,APU_031,461.8,1664.96,2913.68,3375.48
COST_07510,WO_07510,APU_026,664.53,714.95,1479.95,2144.48
COST_07511,WO_07511,APU_033,702.35,1578.22,11205.36,11907.71
COST_07512,WO_07512,APU_047,1104.56,799.67,8156.63,9261.19
COST_07513,WO_07513,APU_020,637.18,720.75,2205.49,2842.67
COST_07514,WO_07514,APU_020,292.64,1278.66,2697.97,2990.61
COST_07515,WO_07515,APU_026,288.54,1542.76,2190.72,2479.26
COST_07516,WO_07516,APU_007,781.58,1527.94,5378.35,6159.93
COST_07517,WO_07517,APU_029,882.51,1165.4,8449.15,9331.66
COST_07518,WO_07518,APU_002,547.76,671.55,1591.57,2139.33
COST_07519,WO_07519,APU_038,76.96,1002.42,731.77,808.73
COST_07520,WO_07520,APU_010,382.52,1588.68,6243.51,6626.03
COST_07521,WO_07521,APU_010,517.34,877.02,4095.68,4613.02
COST_07522,WO_07522,APU_018,508.69,680.29,775.53,1284.22
COST_07523,WO_07523,APU_048,1037.61,1499.97,4499.91,5537.52
COST_07524,WO_07524,APU_037,394.54,801.4,2788.87,3183.41
COST_07525,WO_07525,APU_008,384.37,1524.38,3978.63,4363.0
COST_07526,WO_07526,APU_026,527.46,1605.42,2825.54,3353.0
COST_07527,WO_07527,APU_045,1258.81,1720.59,8172.8,9431.61
COST_07528,WO_07528,APU_035,382.91,1115.82,2432.49,2815.4
COST_07529,WO_07529,APU_036,593.89,1772.27,2126.72,2720.61
COST_07530,WO_07530,APU_003,666.79,734.55,646.4,1313.19
COST_07531,WO_07531,APU_043,890.12,529.53,2880.64,3770.76
COST_07532,WO_07532,APU_045,506.05,1176.95,4495.95,5002.0
COST_07533,WO_07533,APU_002,349.08,1258.86,3587.75,3936.83
COST_07534,WO_07534,APU_048,983.67,1203.37,2563.18,3546.85
COST_07535,WO_07535,APU_021,892.42,638.29,1295.73,2188.15
COST_07536,WO_07536,APU_036,430.66,1236.54,1854.81,2285.47
COST_07537,WO_07537,APU_049,958.51,1450.8,3104.71,4063.22
COST_07538,WO_07538,APU_011,637.23,612.21,520.38,1157.61
COST_07539,WO_07539,APU_020,631.39,1146.24,2074.69,2706.08
COST_07540,WO_07540,APU_035,690.46,579.17,1326.3,2016.76
COST_07541,WO_07541,APU_033,512.1,659.39,2505.68,3017.78
COST_07542,WO_07542,APU_028,440.61,1093.37,2908.36,3348.97
COST_07543,WO_07543,APU_009,651.21,1255.7,5286.5,5937.71
COST_07544,WO_07544,APU_013,490.94,1545.72,8826.06,9317.0
COST_07545,WO_07545,APU_002,514.36,778.36,3782.83,4297.19
COST_07546,WO_07546,APU_021,703.82,1508.3,5309.22,6013.04
COST_07547,WO_07547,APU_006,682.66,1770.63,4851.53,5534.19
COST_07548,WO_07548,APU_016,663.02,1687.27,2665.89,3328.91
COST_07549,WO_07549,APU_005,868.93,647.01,2639.8,3508.73
COST_07550,WO_07550,APU_046,839.25,863.78,5916.89,6756.14
COST_07551,WO_07551,APU_047,436.2,676.49,2218.89,2655.09
COST_07552,WO_07552,APU_037,600.55,1030.24,8035.87,8636.42
COST_07553,WO_07553,APU_014,903.62,972.89,1138.28,2041.9
COST_07554,WO_07554,APU_002,645.48,1347.0,1939.68,2585.16
COST_07555,WO_07555,APU_018,959.84,843.81,3670.57,4630.41
COST_07556,WO_07556,APU_035,877.33,608.43,1910.47,2787.8
COST_07557,WO_07557,APU_043,891.66,1622.82,9087.79,9979.45
COST_07558,WO_07558,APU_012,210.15,1667.5,4502.25,4712.4
COST_07559,WO_07559,APU_037,956.49,1741.33,2942.85,3899.34
COST_07560,WO_07560,APU_002,732.18,570.0,1379.4,2111.58
COST_07561,WO_07561,APU_041,846.31,489.13,572.28,1418.59
COST_07562,WO_07562,APU_013,727.57,405.1,591.45,1319.02
COST_07563,WO_07563,APU_044,786.03,1710.32,7935.88,8721.91
COST_07564,WO_07564,APU_022,502.33,568.6,2496.15,2998.48
COST_07565,WO_07565,APU_027,453.58,567.92,1885.49,2339.07
COST_07566,WO_07566,APU_031,623.61,954.85,1002.59,1626.2
COST_07567,WO_07567,APU_043,702.47,347.09,774.01,1476.48
COST_07568,WO_07568,APU_031,400.27,1769.21,2459.2,2859.47
COST_07569,WO_07569,APU_012,543.4,1701.52,8830.89,9374.29
COST_07570,WO_07570,APU_025,379.67,1656.84,3263.97,3643.64
COST_07571,WO_07571,APU_039,148.97,1690.92,2536.38,2685.35
COST_07572,WO_07572,APU_035,736.67,690.13,1904.76,2641.43
COST_07573,WO_07573,APU_048,1010.01,1253.53,2394.24,3404.25
COST_07574,WO_07574,APU_039,1079.53,1277.38,7855.89,8935.42
COST_07575,WO_07575,APU_042,596.3,1552.29,2809.64,3405.94
COST_07576,WO_07576,APU_030,780.62,1046.31,1318.35,2098.97
COST_07577,WO_07577,APU_001,87.76,1030.64,855.43,943.19
COST_07578,WO_07578,APU_045,726.31,1740.7,4647.67,5373.98
COST_07579,WO_07579,APU_048,1050.59,470.58,941.16,1991.75
COST_07580,WO_07580,APU_045,715.22,1675.98,2078.22,2793.44
COST_07581,WO_07581,APU_049,523.35,671.11,3509.91,4033.26
COST_07582,WO_07582,APU_010,555.32,1376.99,5397.8,5953.12
COST_07583,WO_07583,APU_031,499.78,879.64,2357.44,2857.22
COST_07584,WO_07584,APU_009,1124.17,945.7,5447.23,6571.4
COST_07585,WO_07585,APU_011,883.09,1787.91,6990.73,7873.82
COST_07586,WO_07586,APU_037,115.31,1754.27,3034.89,3150.2
COST_07587,WO_07587,APU_006,393.51,731.07,1118.54,1512.05
COST_07588,WO_07588,APU_048,338.7,1022.22,4354.66,4693.36
COST_07589,WO_07589,APU_028,430.87,875.58,2959.46,3390.33
COST_07590,WO_07590,APU_021,1112.21,1079.57,3217.12,4329.33
COST_07591,WO_07591,APU_020,556.85,776.59,1327.97,1884.82
COST_07592,WO_07592,APU_008,632.7,1210.42,4599.6,5232.3
COST_07593,WO_07593,APU_033,243.49,1202.25,2152.03,2395.52
COST_07594,WO_07594,APU_029,448.73,637.46,1638.27,2087.0
COST_07595,WO_07595,APU_017,410.92,1754.04,10559.32,10970.24
COST_07596,WO_07596,APU_016,876.79,921.3,1741.26,2618.05
COST_07597,WO_07597,APU_021,434.43,628.58,716.58,1151.01
COST_07598,WO_07598,APU_019,851.94,635.69,966.25,1818.19
COST_07599,WO_07599,APU_030,1122.65,1100.88,5174.14,6296.79
COST_07600,WO_07600,APU_044,459.25,374.87,1173.34,1632.59
COST_07601,WO_07601,APU_041,400.28,404.11,1022.4,1422.68
COST_07602,WO_07602,APU_002,746.47,653.43,1339.53,2086.0
COST_07603,WO_07603,APU_007,410.0,1739.85,6176.47,6586.47
COST_07604,WO_07604,APU_040,546.42,1008.44,1714.35,2260.77
COST_07605,WO_07605,APU_021,950.44,508.69,1637.98,2588.42
COST_07606,WO_07606,APU_024,254.97,589.0,1071.98,1326.95
COST_07607,WO_07607,APU_049,584.19,1119.57,1858.49,2442.68
COST_07608,WO_07608,APU_009,295.03,618.03,1180.44,1475.47
COST_07609,WO_07609,APU_019,199.38,968.0,2139.28,2338.66
COST_07610,WO_07610,APU_016,638.87,427.15,1131.95,1770.82
COST_07611,WO_07611,APU_048,281.29,1356.08,4190.29,4471.58
COST_07612,WO_07612,APU_041,450.99,1635.39,817.7,1268.69
COST_07613,WO_07613,APU_006,651.61,1757.91,3058.76,3710.37
COST_07614,WO_07614,APU_018,882.87,1501.6,3288.5,4171.37
COST_07615,WO_07615,APU_047,989.06,1123.01,6985.12,7974.18
COST_07616,WO_07616,APU_035,657.38,1260.31,1890.46,2547.84
COST_07617,WO_07617,APU_021,545.71,1123.49,3336.77,3882.48
COST_07618,WO_07618,APU_045,646.92,1141.56,7066.26,7713.18
COST_07619,WO_07619,APU_044,891.35,584.42,771.43,1662.78
COST_07620,WO_07620,APU_033,876.81,674.89,2281.13,3157.94
COST_07621,WO_07621,APU_017,399.63,1068.26,1869.45,2269.08
COST_07622,WO_07622,APU_033,458.35,1216.16,2505.29,2963.64
COST_07623,WO_07623,APU_004,881.27,696.97,1219.7,2100.97
COST_07624,WO_07624,APU_014,612.77,602.76,1097.02,1709.79
COST_07625,WO_07625,APU_012,1213.8,1745.83,21211.83,22425.63
COST_07626,WO_07626,APU_026,488.41,769.01,3329.81,3818.22
COST_07627,WO_07627,APU_044,1088.6,398.45,1984.28,3072.88
COST_07628,WO_07628,APU_043,472.01,1478.12,5262.11,5734.12
COST_07629,WO_07629,APU_046,121.5,812.63,910.15,1031.65
COST_07630,WO_07630,APU_027,377.97,1747.42,5906.28,6284.25
COST_07631,WO_07631,APU_023,977.77,707.81,3468.27,4446.04
COST_07632,WO_07632,APU_043,514.64,395.62,672.55,1187.19
COST_07633,WO_07633,APU_027,886.02,1533.31,7083.89,7969.91
COST_07634,WO_07634,APU_040,410.78,365.22,1460.88,1871.66
COST_07635,WO_07635,APU_042,592.98,1739.4,13097.68,13690.66
COST_07636,WO_07636,APU_048,862.74,305.95,660.85,1523.59
COST_07637,WO_07637,APU_049,577.39,1786.84,2662.39,3239.78
COST_07638,WO_07638,APU_046,923.01,1404.0,3130.92,4053.93
COST_07639,WO_07639,APU_021,684.09,1570.58,9407.77,10091.86
COST_07640,WO_07640,APU_030,183.92,1274.27,1261.53,1445.45
COST_07641,WO_07641,APU_008,761.94,987.36,859.0,1620.94
COST_07642,WO_07642,APU_035,761.28,1609.56,4603.34,5364.62
COST_07643,WO_07643,APU_028,785.75,345.09,735.04,1520.79
COST_07644,WO_07644,APU_048,170.8,681.88,1861.53,2032.33
COST_07645,WO_07645,APU_027,429.68,364.97,1667.91,2097.59
COST_07646,WO_07646,APU_036,332.54,896.61,1802.19,2134.73
COST_07647,WO_07647,APU_040,120.27,1512.82,1467.44,1587.71
COST_07648,WO_07648,APU_026,1001.9,1495.61,12518.26,13520.16
COST_07649,WO_07649,APU_015,401.22,989.64,1553.73,1954.95
COST_07650,WO_07650,APU_033,616.02,797.56,1212.29,1828.31
COST_07651,WO_07651,APU_033,534.16,1778.18,8873.12,9407.28
COST_07652,WO_07652,APU_013,504.21,927.23,2039.91,2544.12
COST_07653,WO_07653,APU_047,826.47,738.95,1943.44,2769.91
COST_07654,WO_07654,APU_050,659.9,1450.13,5133.46,5793.36
COST_07655,WO_07655,APU_049,317.47,1757.44,8664.18,8981.65
COST_07656,WO_07656,APU_049,453.6,1409.04,3184.43,3638.03
COST_07657,WO_07657,APU_018,509.79,1699.03,10652.92,11162.71
COST_07658,WO_07658,APU_019,953.73,576.71,484.44,1438.17
COST_07659,WO_07659,APU_042,1143.97,717.4,2962.86,4106.83
COST_07660,WO_07660,APU_005,917.6,978.86,1673.85,2591.45
COST_07661,WO_07661,APU_047,540.73,985.07,5693.7,6234.43
COST_07662,WO_07662,APU_011,777.8,1447.24,4254.89,5032.69
COST_07663,WO_07663,APU_025,602.51,1199.47,2255.0,2857.51
COST_07664,WO_07664,APU_013,699.54,547.82,2141.98,2841.52
COST_07665,WO_07665,APU_043,595.55,1728.68,7675.34,8270.89
COST_07666,WO_07666,APU_025,246.69,1402.51,5427.71,5674.4
COST_07667,WO_07667,APU_047,859.23,341.15,525.37,1384.6
COST_07668,WO_07668,APU_045,723.27,336.86,700.67,1423.94
COST_07669,WO_07669,APU_044,829.74,620.29,1680.99,2510.73
COST_07670,WO_07670,APU_025,574.33,419.26,1115.23,1689.56
COST_07671,WO_07671,APU_028,548.75,642.21,2639.48,3188.23
COST_07672,WO_07672,APU_038,908.18,432.15,388.94,1297.12
COST_07673,WO_07673,APU_033,363.86,1293.13,4228.54,4592.4
COST_07674,WO_07674,APU_039,297.2,622.83,1444.97,1742.17
COST_07675,WO_07675,APU_015,551.87,1212.84,2073.96,2625.83
COST_07676,WO_07676,APU_035,875.52,1740.77,3150.79,4026.31
COST_07677,WO_07677,APU_048,771.82,794.72,1923.22,2695.04
COST_07678,WO_07678,APU_044,301.81,583.35,291.68,593.49
COST_07679,WO_07679,APU_007,770.81,936.06,1731.71,2502.52
COST_07680,WO_07680,APU_001,403.58,652.43,1096.08,1499.66
COST_07681,WO_07681,APU_025,439.68,658.4,2396.58,2836.26
COST_07682,WO_07682,APU_010,612.06,476.86,834.5,1446.56
COST_07683,WO_07683,APU_028,435.43,367.19,884.93,1320.36
COST_07684,WO_07684,APU_011,1258.86,408.87,2596.32,3855.18
COST_07685,WO_07685,APU_046,922.67,368.17,1730.4,2653.07
COST_07686,WO_07686,APU_023,983.06,589.54,2629.35,3612.41
COST_07687,WO_07687,APU_026,199.63,756.17,1557.71,1757.34
COST_07688,WO_07688,APU_047,563.08,1270.94,4651.64,5214.72
COST_07689,WO_07689,APU_028,466.89,1076.3,2572.36,3039.25
COST_07690,WO_07690,APU_038,897.23,707.89,1727.25,2624.48
COST_07691,WO_07691,APU_034,774.6,1386.53,4728.07,5502.67
COST_07692,WO_07692,APU_023,564.71,918.8,1800.85,2365.56
COST_07693,WO_07693,APU_035,1150.77,647.9,4004.02,5154.79
COST_07694,WO_07694,APU_026,249.68,599.69,1493.23,1742.91
COST_07695,WO_07695,APU_048,243.97,1370.13,5233.9,5477.87
COST_07696,WO_07696,APU_034,871.4,871.35,5271.67,6143.07
COST_07697,WO_07697,APU_007,1038.08,1297.67,6215.84,7253.92
COST_07698,WO_07698,APU_001,666.65,825.91,1032.39,1699.04
COST_07699,WO_07699,APU_041,418.44,1045.19,3626.81,4045.25
COST_07700,WO_07700,APU_042,856.64,773.37,3356.43,4213.07
COST_07701,WO_07701,APU_011,854.81,1131.19,5022.48,5877.29
COST_07702,WO_07702,APU_037,837.86,1752.99,2576.9,3414.76
COST_07703,WO_07703,APU_022,177.48,859.28,1624.04,1801.52
COST_07704,WO_07704,APU_008,1006.78,1139.02,5353.39,6360.17
COST_07705,WO_07705,APU_041,467.28,1287.26,2304.2,2771.48
COST_07706,WO_07706,APU_028,588.19,1351.48,3121.92,3710.11
COST_07707,WO_07707,APU_013,332.43,767.48,4965.6,5298.03
COST_07708,WO_07708,APU_013,808.47,884.23,2343.21,3151.68
COST_07709,WO_07709,APU_037,747.73,1792.66,3262.64,4010.37
COST_07710,WO_07710,APU_022,934.75,342.16,574.83,1509.58
COST_07711,WO_07711,APU_040,460.31,536.0,1747.36,2207.67
COST_07712,WO_07712,APU_013,240.2,1046.52,1370.94,1611.14
COST_07713,WO_07713,APU_032,517.75,464.83,1101.65,1619.4
COST_07714,WO_07714,APU_033,622.39,877.63,2869.85,3492.24
COST_07715,WO_07715,APU_010,784.52,1619.04,8985.67,9770.19
COST_07716,WO_07716,APU_044,1068.5,501.05,1964.12,3032.62
COST_07717,WO_07717,APU_002,287.88,790.03,1453.66,1741.54
COST_07718,WO_07718,APU_015,510.41,1451.54,7548.01,8058.42
COST_07719,WO_07719,APU_027,557.66,1435.38,3315.73,3873.39
COST_07720,WO_07720,APU_016,580.76,1368.16,1888.06,2468.82
COST_07721,WO_07721,APU_044,713.8,735.64,1817.03,2530.83
COST_07722,WO_07722,APU_011,511.94,1056.61,6339.66,6851.6
COST_07723,WO_07723,APU_027,1008.58,817.54,2436.27,3444.85
COST_07724,WO_07724,APU_003,295.64,1610.76,4413.48,4709.12
COST_07725,WO_07725,APU_009,700.57,737.28,4932.4,5632.97
COST_07726,WO_07726,APU_005,273.83,767.67,951.91,1225.74
COST_07727,WO_07727,APU_034,540.97,437.5,586.25,1127.22
COST_07728,WO_07728,APU_025,811.78,873.64,978.48,1790.26
COST_07729,WO_07729,APU_048,249.01,893.15,2983.12,3232.13
COST_07730,WO_07730,APU_019,824.42,1208.03,3599.93,4424.35
COST_07731,WO_07731,APU_024,511.07,1376.27,8739.31,9250.38
COST_07732,WO_07732,APU_017,636.28,1657.0,5153.27,5789.55
COST_07733,WO_07733,APU_012,749.14,1163.13,2535.62,3284.76
COST_07734,WO_07734,APU_044,241.92,1556.22,4232.92,4474.84
COST_07735,WO_07735,APU_008,521.1,573.12,1662.05,2183.15
COST_07736,WO_07736,APU_046,508.08,564.73,609.91,1117.99
COST_07737,WO_07737,APU_002,1101.31,641.29,7740.37,8841.68
COST_07738,WO_07738,APU_049,963.7,537.84,1946.98,2910.68
COST_07739,WO_07739,APU_044,810.31,1109.97,3385.41,4195.72
COST_07740,WO_07740,APU_027,966.92,1184.75,4513.9,5480.82
COST_07741,WO_07741,APU_033,587.53,501.09,2014.38,2601.91
COST_07742,WO_07742,APU_041,476.68,1213.74,3058.62,3535.3
COST_07743,WO_07743,APU_033,645.61,614.07,1179.01,1824.62
COST_07744,WO_07744,APU_021,471.48,1628.59,6156.07,6627.55
COST_07745,WO_07745,APU_023,397.07,1439.89,4838.03,5235.1
COST_07746,WO_07746,APU_005,354.5,1736.72,3021.89,3376.39
COST_07747,WO_07747,APU_007,659.29,809.58,4800.81,5460.1
COST_07748,WO_07748,APU_021,539.56,898.07,2864.84,3404.4
COST_07749,WO_07749,APU_028,980.1,1515.66,6153.58,7133.68
COST_07750,WO_07750,APU_022,643.94,1362.41,7956.47,8600.41
COST_07751,WO_07751,APU_014,382.06,1720.41,4731.13,5113.19
COST_07752,WO_07752,APU_018,226.47,1674.23,5424.51,5650.98
COST_07753,WO_07753,APU_045,1005.0,1114.65,4726.12,5731.12
COST_07754,WO_07754,APU_031,190.63,631.47,1149.28,1339.91
COST_07755,WO_07755,APU_015,693.5,1150.97,3222.72,3916.22
COST_07756,WO_07756,APU_015,308.47,1001.36,2913.96,3222.43
COST_07757,WO_07757,APU_032,294.04,821.08,1321.94,1615.98
